player_id,player_name,player_display_name,headshot_url,position,team,games_played,total_fantasy_ppr,avg_fantasy_ppr,std_fantasy_ppr,boom_rate,bust_rate
00-0039893,B.Thomas,Brian Thomas Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plnekkriys4cm11rnxwl",WR,JAX,13,130.9,10.069230769230769,5.183368373201705,0.154,0.154
00-0036972,M.Jones,Mac Jones,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5sg1z9qvdpjeapblndz",QB,SF,11,130.04,11.82181818181818,9.285134159700458,0.273,0.273
00-0038997,J.Downs,Josh Downs,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gqozitn9vxnp8acz6wwg",WR,IND,15,128.8,8.586666666666668,4.895605415160865,0.133,0.2
00-0035662,M.Brown,Marquise Brown,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixuddegcphzmvjn4jq6r",WR,KC,15,128.3,8.553333333333335,5.8822817082521714,0.133,0.267
00-0039849,M.Harrison,Marvin Harrison Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwpoo1icpnh8emjvqaii",WR,ARI,12,127.80000000000001,10.65,7.103712217758211,0.25,0.25
00-0039847,T.Johnson,Theo Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/naoiheinxogchairenzf",TE,NYG,15,127.8,8.52,5.823744499890084,0.467,0.267
00-0040715,C.Skattebo,Cam Skattebo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vnftthkbvw7ucsqtqjpq",RB,NYG,8,127.7,15.9625,8.618408454332753,0.375,0.125
00-0039361,B.Irving,Bucky Irving,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",RB,TB,9,127.7,14.18888888888889,5.838759381162331,0.444,0.0
00-0034753,M.Andrews,Mark Andrews,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb",TE,BAL,16,127.6,7.975,6.914381148495263,0.312,0.438
00-0040189,O.Gadsden,Oronde Gadsden II,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r8b4oghjwhw8x9nv1wbs",TE,LAC,14,127.1,9.078571428571427,7.723807209025727,0.429,0.429
00-0025565,N.Folk,Nick Folk,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",K,NYJ,16,127.0,7.9375,3.2139020935097986,0.438,0.188
JAX_DST,JAX DST,JAX DST,Filler,DST,JAX,16,127.0,7.9375,4.823121395942673,0.438,0.188
00-0030061,Z.Ertz,Zach Ertz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz",TE,WAS,13,126.39999999999999,9.723076923076922,6.084427369133139,0.385,0.154
00-0032268,M.Mariota,Marcus Mariota,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",QB,WAS,10,125.5,12.55,8.219960800122806,0.2,0.3
00-0036816,R.Patterson,Riley Patterson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gzvyb1u3dueikfy3otlq",K,MIA,16,125.0,7.8125,3.8335144884731207,0.438,0.188
PIT_DST,PIT DST,PIT DST,Filler,DST,PIT,16,124.0,7.75,6.516645353758839,0.438,0.312
LA_DST,LA DST,LA DST,Filler,DST,LA,16,123.0,7.6875,5.055937104039171,0.25,0.188
00-0040705,C.Dike,Chimere Dike,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njdduv9jx7c8vlrll8ex",WR,TEN,16,122.39999999999999,7.6499999999999995,6.672231011188585,0.188,0.5
MIN_DST,MIN DST,MIN DST,Filler,DST,MIN,16,122.0,7.625,8.507839522072178,0.25,0.562
DEN_DST,DEN DST,DEN DST,Filler,DST,DEN,16,122.0,7.625,3.9812058474788765,0.312,0.188
00-0037809,C.Okonkwo,Chig Okonkwo,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omm5z5iq6dlmidqz1sgz",TE,TEN,16,121.8,7.6125,4.426718122190901,0.25,0.312
00-0036555,C.Hubbard,Chuba Hubbard,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjgml85ghq7oa48dctn7",RB,CAR,14,121.69999999999999,8.692857142857141,6.237783665288902,0.214,0.429
00-0026158,J.Flacco,Joe Flacco,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbqptn8emdlbeaz1kvmx",QB,CIN,8,120.56,15.07,11.558215383749467,0.25,0.333
00-0040735,L.Burden,Luther Burden III,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iyuwdz7pbowdkwzq2tg5",WR,CHI,14,120.4,8.6,7.820092464533023,0.143,0.357
00-0039917,M.Penix,Michael Penix Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",QB,ATL,9,120.28,13.364444444444445,7.291754094713958,0.222,0.111
00-0037263,T.Allgeier,Tyler Allgeier,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buwaomfsz4y6orgb0cyg",RB,ATL,16,120.1,7.50625,5.403513517456334,0.125,0.375
00-0032569,W.Lutz,Wil Lutz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcfurzhyjudmrwjxkgfs",K,DEN,16,120.0,7.5,3.633180424916991,0.125,0.312
00-0038608,K.Boutte,Kayshon Boutte,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mg4icjqhwhnc5uobmau5",WR,NE,13,119.7,9.207692307692309,7.555953672266387,0.231,0.462
00-0037525,J.Mason,Jordan Mason,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixykwytfrfz1cdxlhj5w",RB,MIN,15,119.5,7.966666666666667,5.680627061295595,0.067,0.4
00-0040130,J.Higgins,Jayden Higgins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk",WR,HOU,16,119.2,7.45,5.500545427500804,0.125,0.375
00-0033293,A.Jones,Aaron Jones,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",RB,MIN,12,118.7,9.891666666666667,4.508871726100027,0.25,0.167
00-0038933,D.Kincaid,Dalton Kincaid,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwkeaiecuyafkidllebz",TE,BUF,11,118.30000000000001,10.754545454545456,6.823981775527194,0.455,0.182
00-0038567,C.Ryland,Chad Ryland,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqbrncv4ktphfcmkf23g",K,ARI,16,118.0,7.375,4.39507299901454,0.438,0.312
00-0039923,J.McCarthy,J.J. McCarthy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3",QB,MIN,9,117.4,13.044444444444444,8.800475997227524,0.333,0.222
00-0038996,T.Kraft,Tucker Kraft,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",TE,GB,8,117.19999999999999,14.649999999999999,9.870446508933334,0.625,0.125
00-0036407,J.Jeudy,Jerry Jeudy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",WR,CLE,16,116.5,7.28125,5.332193888697847,0.125,0.438
00-0036158,J.Dobbins,J.K. Dobbins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cevotvl3ho5h1mioruyg",RB,DEN,10,115.9,11.59,4.099986449842108,0.3,0.1
00-0039391,K.Vidal,Kimani Vidal,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/huwihtava8gkxzb4cxb8",RB,LAC,12,115.89999999999999,9.658333333333333,8.434610335703216,0.333,0.417
00-0038559,M.Wilson,Michael Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",WR,ARI,6,115.1,19.183333333333334,10.33294085276146,0.312,0.25
00-0039738,B.Corum,Blake Corum,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gytdgnrjj3jk8rlfxz85",RB,LA,16,114.3,7.14375,6.703229942845962,0.062,0.438
00-0039910,J.Daniels,Jayden Daniels,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",QB,WAS,7,114.28,16.325714285714287,6.364293249955455,0.286,0.143
00-0033555,M.Hollins,Mack Hollins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbz7whjzsittudcecezw",WR,NE,14,113.4,8.1,4.614525561078425,0.143,0.214
00-0036442,J.Burrow,Joe Burrow,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",QB,CIN,7,113.32,16.18857142857143,9.072154151709558,0.429,0.0
00-0035229,T.Hockenson,T.J. Hockenson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",TE,MIN,15,112.8,7.52,4.039660523219388,0.267,0.333
CLE_DST,CLE DST,CLE DST,Filler,DST,CLE,16,112.0,7.0,7.402702209328699,0.25,0.5
NE_DST,NE DST,NE DST,Filler,DST,NE,16,112.0,7.0,5.046450898073483,0.312,0.25
00-0033908,C.Kupp,Cooper Kupp,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",WR,SEA,15,111.4,7.426666666666667,4.14461210776226,0.067,0.267
00-0033787,J.Elliott,Jake Elliott,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v35j7b3tofdn0kfskdhj",K,PHI,16,111.0,6.9375,3.8896229465934957,0.188,0.375
00-0036244,C.Parkinson,Colby Parkinson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1qzivnz0zqa8cjgah8r",TE,LA,13,110.2,8.476923076923077,6.9079849746692705,0.385,0.385
00-0029822,B.McManus,Brandon McManus,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvwi9b1vfkn0wlmdl7ej",K,GB,13,110.0,8.461538461538462,4.012800032715822,0.385,0.231
CHI_DST,CHI DST,CHI DST,Filler,DST,CHI,16,110.0,6.875,5.315072906367324,0.312,0.188
00-0039894,X.Worthy,Xavier Worthy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8",WR,KC,14,109.9,7.8500000000000005,4.524590929235822,0.071,0.143
NO_DST,NO DST,NO DST,Filler,DST,NO,16,109.0,6.8125,5.901624070259531,0.312,0.438
00-0040170,E.Ayomanor,Elic Ayomanor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aekfvt5nyl69emvxr2yj",WR,TEN,15,108.5,7.233333333333333,4.383518916947673,0.067,0.4
00-0040279,R.Fitzgerald,Ryan Fitzgerald,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/abfug5vjak5ixdcqca7x",K,CAR,16,108.0,6.75,4.449719092257398,0.312,0.375
00-0039065,S.LaPorta,Sam LaPorta,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc",TE,DET,9,106.9,11.877777777777778,6.454219119649133,0.556,0.111
ATL_DST,ATL DST,ATL DST,Filler,DST,ATL,16,106.0,6.625,5.953990258641679,0.312,0.5
00-0036894,P.Freiermuth,Pat Freiermuth,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vmwioi77upc9hqwaskfa",TE,PIT,14,105.5,7.535714285714286,6.690131324784077,0.214,0.357
BUF_DST,BUF DST,BUF DST,Filler,DST,BUF,16,105.0,6.5625,4.530912343741233,0.25,0.375
00-0039880,M.Washington,Malik Washington,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwcgtsbpd0rpwsgq2npe",WR,MIA,16,104.9,6.55625,3.1669056927333132,0.0,0.375
00-0035659,T.McLaurin,Terry McLaurin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wokz1etv1wj1vhbmvxgs",WR,WAS,9,104.5,11.61111111111111,5.371788446235677,0.222,0.111
00-0037545,R.Shaheed,Rashid Shaheed,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ynsy489xqmiwt5q9whty",WR,NO,9,104.4,11.600000000000001,4.691215194381941,0.176,0.294
00-0023853,M.Prater,Matt Prater,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",K,BUF,14,104.0,7.428571428571429,3.694367557289292,0.214,0.214
LAC_DST,LAC DST,LAC DST,Filler,DST,LAC,16,103.0,6.4375,5.353737012592233,0.312,0.375
00-0039410,R.Flournoy,Ryan Flournoy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqwq3cgpqu7j9hzoyicx",WR,DAL,14,102.2,7.3,7.404676277139385,0.143,0.429
00-0039032,T.Spears,Tyjae Spears,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fc7vhbtw80einad9hsfu",RB,TEN,12,102.0,8.5,5.788075516250473,0.167,0.167
00-0038428,A.Szmyt,Andre Szmyt,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tkah6glpysuyq2a54gts",K,CLE,16,102.0,6.375,3.283798613394757,0.125,0.25
00-0038935,B.Strange,Brenton Strange,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",TE,JAX,11,100.8,9.163636363636364,4.336651410310201,0.455,0.273
00-0033906,A.Kamara,Alvin Kamara,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay6uo9lonegelngihki",RB,NO,11,100.7,9.154545454545454,4.897828832526436,0.091,0.182
00-0038129,C.Otton,Cade Otton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",TE,TB,14,99.8,7.128571428571428,4.663677745073099,0.286,0.429
00-0037740,G.Wilson,Garrett Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",WR,NYJ,7,99.5,14.214285714285714,9.657713423550554,0.571,0.286
00-0039376,S.Rattler,Spencer Rattler,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",QB,NO,9,99.14,11.015555555555556,6.5246668710193765,0.111,0.222
00-0034960,J.Meyers,Jakobi Meyers,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qui5ajbevlk7pfjpcufz",WR,JAX,8,98.2,12.275,4.712824448853818,0.2,0.0
00-0035250,D.Singletary,Devin Singletary,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqw8ee4nsxsisqb3bagw",RB,NYG,16,98.19999999999999,6.137499999999999,6.438620452653917,0.188,0.625
CAR_DST,CAR DST,CAR DST,Filler,DST,CAR,16,96.0,6.0,6.683312551921141,0.188,0.438
00-0033881,E.Engram,Evan Engram,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsrjso6phkjqki88qw9y",TE,DEN,15,95.3,6.3533333333333335,4.0380098822964525,0.133,0.333
IND_DST,IND DST,IND DST,Filler,DST,IND,16,95.0,5.9375,5.026181453151089,0.188,0.312
00-0029604,K.Cousins,Kirk Cousins,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdqr7gju0dciapvdjcv",QB,ATL,9,94.34,10.482222222222223,8.504818895452416,0.111,0.333
MIA_DST,MIA DST,MIA DST,Filler,DST,MIA,16,94.0,5.875,5.289927535735563,0.188,0.438
00-0039901,K.Coleman,Keon Coleman,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3cx4kmpdmqftr79ueiv",WR,BUF,11,93.5,8.5,6.345234432233374,0.091,0.273
00-0035689,D.Knox,Dawson Knox,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswln16dmfhi7m7pzh7q",TE,BUF,15,93.3,6.22,5.298813883448688,0.133,0.6
00-0037112,J.Tonges,Jake Tonges,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uztcdowl4wig2uhy1qxh",TE,SF,10,93.3,9.33,6.441195541201959,0.5,0.3
00-0037157,Z.Knight,Bam Knight,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mjxnlzlnnwlfqayeybut",RB,ARI,12,92.9,7.741666666666667,5.895986051132713,0.083,0.333
00-0037291,J.Nailor,Jalen Nailor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsx2pttiiwbfpyuuwiz",WR,MIN,16,92.8,5.8,6.8537094579018545,0.125,0.5
00-0036924,M.Carter,Michael Carter,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e1y7zhd7w3xbthodfa3m",RB,ARI,12,92.10000000000001,7.675000000000001,5.097793640389929,0.083,0.167
00-0033307,K.Bourne,Kendrick Bourne,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rroh157jvpywprbfn3vx",WR,SF,13,92.1,7.084615384615384,6.896115591868385,0.154,0.462
00-0038976,M.Mims,Marvin Mims Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbdjtph5xplbf4yocz0l",WR,DEN,14,92.0,6.571428571428571,5.668323394963462,0.143,0.571
00-0038951,S.Tucker,Sean Tucker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zyzp7e2gos47ebzur9gi",RB,TB,16,91.8,5.7375,8.364996513248924,0.062,0.5
00-0040584,G.Helm,Gunnar Helm,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcyqbbnrzgtbnirz8knj",TE,TEN,16,91.7,5.73125,3.9886035568019715,0.188,0.5
TB_DST,TB DST,TB DST,Filler,DST,TB,16,91.0,5.6875,6.670519719881902,0.188,0.625
DET_DST,DET DST,DET DST,Filler,DST,DET,16,91.0,5.6875,5.363068151720617,0.25,0.5
00-0038621,D.Douglas,DeMario Douglas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/almsm6nmovpasu8ts9u3",WR,NE,15,90.89999999999999,6.06,5.3750481725416055,0.133,0.467
00-0035535,D.Slayton,Darius Slayton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjkvaekv40jn72d0b3q",WR,NYG,13,89.4,6.876923076923077,4.234610144620527,0.0,0.385
00-0040237,T.Johnson,Tez Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjtu1bcayjh9qunkxs9z",WR,TB,14,89.2,6.371428571428572,6.6996473582775025,0.143,0.571
BAL_DST,BAL DST,BAL DST,Filler,DST,BAL,16,89.0,5.5625,7.57160264849303,0.25,0.438
00-0040736,M.Taylor,Mason Taylor,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bk7wjtjt7dpc5qsuil4z",TE,NYJ,13,88.9,6.838461538461539,5.198483506680652,0.308,0.385
00-0038797,E.Wilson,Emanuel Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xni9gnwmhdex7h1ey3jq",RB,GB,16,88.7,5.54375,7.166958327398497,0.062,0.688
00-0031610,D.Waller,Darren Waller,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loyehiyzcu2lexjk7plq",TE,MIA,9,88.7,9.855555555555556,8.907315969346646,0.333,0.333
00-0039916,R.Pearsall,Ricky Pearsall,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko3lwlcfkxaykcspt4nw",WR,SF,9,88.6,9.844444444444443,6.514620309563542,0.222,0.333
00-0034791,N.Chubb,Nick Chubb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h5y74trx6l8ivpkbmrkt",RB,HOU,15,88.3,5.886666666666667,4.376539185029107,0.067,0.4
00-0037197,I.Pacheco,Isiah Pacheco,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",RB,KC,13,87.3,6.7153846153846155,3.894835502270101,0.0,0.385
00-0034161,D.Carlson,Daniel Carlson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gsvj7rtvqwbwdeho8whf",K,LV,16,87.0,5.4375,3.881043674065006,0.25,0.375
00-0038619,A.Iosivas,Andrei Iosivas,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zvanfldklpds1gp08bsp",WR,CIN,14,86.9,6.207142857142857,5.308261237226119,0.071,0.5
00-0033885,D.Njoku,David Njoku,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwtgcfz3mxj6codxdpn",TE,CLE,11,86.3,7.845454545454545,5.045069600384842,0.273,0.273
00-0035208,O.Zaccheaus,Olamide Zaccheaus,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj",WR,CHI,14,84.8,6.057142857142857,4.598948757088914,0.071,0.5
00-0038559,Mi.Wilson,Michael Wilson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",WR,ARI,10,84.6,8.459999999999999,9.231491994496038,0.312,0.25
00-0038618,X.Hutchinson,Xavier Hutchinson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hv3mfhadliph08b4pl4s",WR,HOU,15,84.6,5.64,5.183049295540223,0.133,0.6
00-0039342,X.Legette,Xavier Legette,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7",WR,CAR,14,84.1,6.007142857142857,7.11612084103241,0.143,0.643
00-0037801,K.Turpin,KaVontae Turpin,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgjwzierootp8gjem5oe",WR,DAL,14,83.8,5.985714285714286,4.613834904661472,0.143,0.571
00-0033858,J.Smith,Jonnu Smith,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw",TE,PIT,16,83.8,5.2375,3.9290159921622445,0.188,0.438
00-0032385,S.Shepard,Sterling Shepard,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l47czwi8aaznnit0se5h",WR,TB,13,82.0,6.3076923076923075,3.6286961704496425,0.0,0.385
00-0040162,D.Sampson,Dylan Sampson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/den1hzzomdxfcsgk88o5",RB,CLE,14,81.2,5.8,5.807157387489763,0.143,0.571
00-0033921,C.Godwin,Chris Godwin Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilkheljdx4hbjpisulke",WR,TB,8,81.2,10.15,6.549591045030434,0.125,0.125
00-0038104,T.Thornton,Tyquan Thornton,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a",WR,KC,12,80.8,6.733333333333333,5.705712182992717,0.083,0.417
00-0035537,Ty.Johnson,Ty Johnson,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmnzcfm56ojey6myomjg",RB,BUF,16,80.7,5.04375,4.0621781923823415,0.062,0.5
00-0040719,B.Tuten,Bhayshul Tuten,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uf6bidyfjeemrlgsibiz",RB,JAX,14,80.3,5.735714285714286,5.05730349903174,0.071,0.571
00-0033862,Z.Gonzalez,Zane Gonzalez,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tytaxive5qhdumjqy2o2",K,ATL,8,80.0,10.0,3.251373336211726,0.625,0.0
TEN_DST,TEN DST,TEN DST,Filler,DST,TEN,16,80.0,5.0,5.465040408511785,0.188,0.5
00-0040668,S.Sanders,Shedeur Sanders,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",QB,CLE,7,79.86,11.40857142857143,10.437680822499841,0.143,0.286
00-0031408,M.Evans,Mike Evans,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj",WR,TB,7,79.4,11.342857142857143,5.838052512855391,0.143,0.143
00-0035228,K.Murray,Kyler Murray,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/flezsremqighwuiyu77f",QB,ARI,5,77.78,15.556000000000001,1.7790671713007353,0.0,0.0
00-0036309,D.Mooney,Darnell Mooney,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika",WR,ATL,14,77.3,5.521428571428571,3.9670137133866583,0.071,0.571
00-0038611,C.Rodriguez,Chris Rodriguez Jr.,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z5nbh1nza9je683o17h1",RB,WAS,11,76.7,6.972727272727273,4.405698788862196,0.0,0.273
KC_DST,KC DST,KC DST,Filler,DST,KC,16,76.0,4.75,3.696845502136472,0.188,0.625
00-0038393,D.Wicks,Dontayvion Wicks,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er7pbyq82nsbw1w3wyor",WR,GB,13,75.8,5.8307692307692305,7.019542318340588,0.077,0.615
00-0035644,N.Fant,Noah Fant,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s4idwk38z6bin9lnnw9f",TE,CIN,12,75.3,6.2749999999999995,4.529323650090896,0.25,0.333
00-0035500,G.Dortch,Greg Dortch,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft",WR,ARI,12,75.10000000000001,6.258333333333334,6.021243956848019,0.167,0.583
00-0038905,B.Grupe,Blake Grupe,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/de3vz6xjjo9paba6encd",K,NO,11,75.0,6.818181818181818,4.95617154299933,0.267,0.333
GB_DST,GB DST,GB DST,Filler,DST,GB,16,74.0,4.625,5.175261668102719,0.125,0.5
00-0039491,J.Coker,Jalen Coker,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbo339znpzrfki8hri95",WR,CAR,10,73.7,7.37,5.425259850407577,0.1,0.3
00-0038558,D.Washington,Darnell Washington,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nza9bxmg2tdtg7wldjct",TE,PIT,13,73.4,5.6461538461538465,2.9136504550750377,0.077,0.462
00-0040669,I.TeSlaa,Isaac TeSlaa,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wa4sruqazyqobmepi6vi",WR,DET,13,73.1,5.623076923076923,5.7821786329712905,0.077,0.538
00-0036290,C.Kmet,Cole Kmet,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt",TE,CHI,15,73.1,4.873333333333333,3.349299855762324,0.067,0.667
00-0035269,M.Gay,Matt Gay,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qeca8ofwxhytcioy29wc",K,WAS,10,73.0,7.3,5.078276172963507,0.167,0.25
00-0037837,C.Austin,Calvin Austin III,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlt6ztqcbu0uzad6aavt",WR,PIT,13,71.7,5.515384615384615,5.153129494757879,0.077,0.615
00-0039798,I.Davis,Isaiah Davis,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsozhwgsuffsfrc4qdp2",RB,NYJ,16,71.2,4.45,5.174295443181935,0.062,0.688
ARI_DST,ARI DST,ARI DST,Filler,DST,ARI,16,71.0,4.4375,5.656485952721295,0.188,0.562
00-0033955,J.McNichols,Jeremy McNichols,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",RB,WAS,15,70.6,4.706666666666666,3.8527293973913888,0.0,0.6
00-0032950,C.Wentz,Carson Wentz,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ot6wu9gw3cgcdb2cx6is",QB,MIN,5,70.34,14.068000000000001,5.005668786485978,0.2,0.0
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmjrhk2zt9z22uifctv0",WR,KC,16,70.2,4.3875,4.229085795614302,0.0,0.688
00-0040704,D.Gabriel,Dillon Gabriel,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szpyvusef9jvoctbnkbk",QB,CLE,10,70.08,7.008,7.054569519900638,0.1,0.5
WAS_DST,WAS DST,WAS DST,Filler,DST,WAS,16,70.0,4.375,4.41021541423999,0.125,0.562
NYG_DST,NYG DST,NYG DST,Filler,DST,NYG,16,70.0,4.375,5.327601086167519,0.125,0.688
